Description,TotalSalesDollars,AvgProfitMargin
S S Pierce Vodka,3522.18,80.80506958758497
SA Prum Rsl Essence Mosel,2533.0499999999997,28.674917589467242
SCV Gold Hills Chard 12,15494.879999999896,10.70334200716566
SW4 London Dry Gin,12819.869999999959,63.23231046804675
Saarstein Riesling QbA,1494.9800000000007,78.42379162263042
Saddleback Clrs 09 Cab Svgn,40649.3000000001,94.27185707994974
Sailor Jerry Spiced Navy Rum,930065.5599999159,19.85967507845693
Sailor Jerry Spiced Rum Trav,60671.98999999897,21.242207483221627
Saint M Pflaz,287.76,28.690575479566306
Saintsbury Carneros Pnt Nr,22037.320000000058,37.535507947427476
SakeMoto Junmai Sake,7524.629999999923,35.53171385171029
Saldo Znfdl Cal,25827.540000000143,19.850361281020653
Salers Apertif Gentiane,21.99,35.06139154160982
Salignac VS Cognac,51556.400000000125,25.077100030258105
Salmon & Trout Bordeaux Blnc,89.8,66.92650334075724
Salmon Creek Cab Svgn,1861.270000000001,27.043362865140523
Salmon Creek Chard Cal,1037.9200000000005,25.531832896562417
Salmon Creek Merlot Calif,149.70000000000002,33.26653306613227
Salmon Creek Pnt Nr Cal,578.7100000000005,20.747870263171606
Salmon Creek Wh Znfdl Cal,224.55,8.082832331329328
Salmon Run Chard/Rsl,10456.069999999907,34.50062977772657
Salmon Run Coho Red NY,18300.769999999833,38.109161527082726
Salmon Run NY Chard,23524.01000000017,37.818977291712045
Salmon Run NY Pnt Nr,67373.07000000078,35.7579667959328
Salmon Run NY Rsl,68263.99999999977,47.543727294034746
Salmon Run Rose,5107.739999999983,34.65857698316652
Salon Brut Bl de Bl 97,5219.82,52.79492396289527
Salted Caramel Martini Wine,199.29000000000005,23.769381303627902
Salviano Orvieto 13 Clsco,9675.889999999905,35.04380475594428
Sambuca Romana,763390.6199999406,27.077479453832257
Sambuca Romana Black,192403.91999999905,32.60676289755441
Sambuca Romana Liqueur,187794.3100000098,21.875843842131214
Sambuca di Amore,146209.51000000528,37.05445015170503
Samos High Peaks Muscat,160.86,65.53524804177546
San Callisto Montepulcno 09,527.76,34.65211459754434
San Felice Campogiovanni Bru,6048.789999999989,20.684136827365304
San Felice Il Grigio Gr Sel,6675.279999999989,16.890677244999353
San Guido Sassicaia Guildal,699.72,78.13411078717202
San Polo Mezzopane 06 Toscan,1684.4100000000003,77.9032420847656
San Quirico Vernaccia,1910.6800000000005,62.13285322502984
San Rocco Pinot Grigio Vene,2428.960000000001,32.43528094328444
San Zopito Montepulciano d'A,1349.5500000000002,79.2627172020303
Sandeman 10 Yr Tawny Port,6569.689999999975,53.484563198567805
Sandeman Character Sherry,10798.349999999866,36.78108229497933
Sandeman Fine Rich Madeira,38503.93000000053,36.85839341594554
Sandeman Founders RSV Port,66311.18999999965,40.49103929517721
Sandeman Imperial 20-Yr Taw,88566.56000000083,36.32025450689325
Sandeman Rainwater Madeira,4739.039999999974,24.64085553192169
Sandeman Ruby Port,12251.919999999862,36.68943316639272
Sandeman Tawny 40-Yr Port,17702.409999999993,37.53302516437024
Sandeman Tawny Port,47198.290000000365,40.518014529763946
Sanford La Riconda Pnt Nr,759.8000000000001,70.77783627270335
Sanford Santa Barbara Chard,80557.62000000135,49.006748213267194
Sans Liege Cotes du Coast Wh,1346.39,20.47623645451912
Sans Liege Groundwork Grenac,1525.2300000000005,7.857831277905664
Santa Barbara Winery Chard,265.85,6.654128267820209
Santa Cristina Antinori Wh,13316.23999999986,44.905619003562045
Santa Cristina Pnt Grigio,7543.079999999946,14.653960981455299
Santa Cristina Toscana,101738.98000000112,39.95269069927864
Santa Ema Reserve Merlot,563.53,32.86071726438699
Santa Julia Malbec,3417.1500000000005,33.93002941047366
Santa Lucia Sangvs Monte Ant,63748.86999999953,44.03674920041657
Santa Margherita Chianti Cls,15902.899999999907,22.75434040332217
Santa Margherita Pnt Grigio,923055.2499999445,40.41573026099663
Santa Margherita Prosecco V,43787.86000000032,36.83847532169924
Santa Maria Alla Pieve Ripas,1729.2800000000002,26.55440414507772
Santa Maria Alla Pieve Valpo,3387.5599999999963,28.39477381950421
Santa Marta Pnt Grigio,95.88,34.16770963704631
Santa Rita 120 Cab Svgn,55545.270000000266,30.479228924443312
Santa Rita 120 Chard,14927.079999999803,34.77893868057168
Santa Rita 120 Merlot,21132.72000000003,29.371041683228878
Santa Rita 120 Svgn Bl,84075.64000000284,30.93517932186226
Santa Rita Medalla Cab Svgn,11448.839999999924,35.99106983764254
Santa Rita Organic Svgn Bl,9.99,66.46646646646647
Santa Rita RSV Cab Svgn,44889.15,38.399947426048634
Santa Rita RSV Chard,8522.859999999922,45.90548243195309
Santa Rita RSV Merlot,11285.269999999897,46.4930834618927
Santa Rita RSV Svgn Bl,40826.97000000011,35.79876243571338
Santa Rita Secret Rsv Red,8864.139999999896,39.51900579187536
Santi Amarone Proemio 06,1099.78,10.882176435287052
Santi Pinot Grigio Delle Ve,10760.579999999893,31.97838778207051
Santos Sangria,12917.069999999827,33.96737805090388
Sapling Maple Bourbon,61414.33999999969,24.837798468565516
Sapling Vermont Maple Liquer,55069.299999999865,22.174968630434755
Saracco Moscato d'Asti,16394.819999999865,26.19772586707212
Sartori Amarone,24234.940000000093,33.26676278133976
Sartori Bardolino Chiaretto,1151.28,33.771106941838646
Sartori Family Pnt Grigio,1605.9900000000005,33.08800179328641
Sartori Family Pnt Nr,2876.3999999999996,31.038798498122638
Sartori Valpolicella Cls,1597.7900000000004,26.007798271362336
Sassacaia,8669.489999999996,78.5122308232664
Sassy Bitch Pnt Noir,143.88,31.526271893244374
Satellite Svgn Blanc Marlbor,2063.590000000001,86.180394361283
Sauska Aszu Essencia,1313.64,23.234676166986397
Sauska Tokaji Aszu,1824.75,72.7907932593506
Sauvignon Republic Svgn Bl,96.69,27.272727272727277
Sauvion Muscadet Ch de Cler,4263.35999999999,41.66291375816244
Sauvion Rose d'Anjou,5191.669999999978,63.508851679709856
Sauvion Vouvray,22329.990000000085,32.1240179686605
Sauza 901 Silver Tequila,18757.789999999997,30.135266467958143
Sauza Blanco Tequila,208875.82999999486,8.358970973327295
Sauza Blue Silver,100027.4800000046,25.689240596687192
Sauza Blue Silver Tequila,154464.25000000116,24.56506926359999
Sauza Blue Silver VAP,15962.43999999985,25.30064326005221
Sauza Conmemorativo,76817.30000000089,21.89728095103622
Sauza Cucumber Chili Tequila,5858.459999999965,75.58146680185563
Sauza Extra Gold Tequila,295923.91999999137,25.325571217949303
Sauza Giro Gold Tequila,24806.860000000008,28.91055135555262
Sauza Gold Tequila,62902.62000000132,21.14744982005665
Sauza Silver Tequila,100698.29000000555,28.310401298774813
Sauza Sparkling Margarita,167.76000000000005,96.793037672866
Sauza Sprklg Wild Berry Marg,27.96,82.15307582260371
Sauza Tres Generaciones Pla,28283.67000000029,23.468736553637427
Sauza Tres Generacions Anejo,71622.32,21.890829562627577
Saved Red,13218.499999999927,12.58750992926526
Savory & James Amontillado,1958.0400000000013,19.293783579497944
Savory & James Deluxe Cream,42804.120000000155,25.59641455074877
Sazerac 6 Yr Straight Rye,10496.499999999967,27.542514171390238
Sbragia Cab Svgn Monte Rosse,2437.469999999999,93.6676143706384
Sbragia Home Ranch Merlot,549.7500000000001,66.44474761255115
Scaggs Vyds Mt Vedeer Montag,1247.68,91.37919979481919
Scagliola Barbera D'Asti Frm,3158.4199999999914,33.83400561039996
Scagliola Dolcesvago Moscato,104.78999999999999,68.22215860292012
Scagliola Dolcetto Sempre,1529.9700000000007,83.3330065295398
Scagliola Mati Barbera,10459.869999999919,34.73456171061344
Scagliola Moscato D'Asti Prm,1519.0500000000002,24.68450676409598
Scala Dei Negre Priorat,787.5800000000002,71.48353183168695
Scapa 16 Yr Old Single Malt,74295.51000000015,14.38965827140829
Schlink Haus Auslese,359.7300000000001,16.137102827120355
Schlink Haus Kabinett,659.4,22.58416742493176
Schlink Haus Spatlese,137.88,31.070496083550907
Schlosskellerei Gobelsburg,5124.789999999975,68.99385145537657
Schmitt Sohne Auslese,32278.040000000583,34.081499372329745
Schmitt Sohne Auslese Michls,9370.13999999994,27.271097336858887
Schmitt Sohne Blue Rsl,14026.939999999895,37.626809553615665
Schmitt Sohne Funf Rsl,4538.369999999965,34.73780233872459
Schmitt Sohne Funf Sangria,1858.3000000000013,35.38987246408011
Schmitt Sohne Kabinett,5416.829999999968,32.24007399161465
Schmitt Sohne Kabinett Mchls,5118.059999999979,26.919965768279074
Schmitt Sohne Liebfraumilch,7277.079999999953,32.49655081433726
Schmitt Sohne QbA,71068.40000000081,36.788361634707165
Schmitt Sohne Relax Mosel,160042.5100000049,40.74476631313996
Schmitt Sohne Relax Pink Ros,39816.72000000027,31.73244807708941
Schmitt Sohne Spatlese,13365.469999999852,40.23158182989371
Schmitt Sohne Spatlese Psprt,38032.19000000052,38.59859240290985
Schramsberg Blanc de Blancs,18592.939999999973,34.07255657254836
Schramsberg Brut Rose,1577.5900000000001,44.06911808518057
Schramsberg Mirabelle B Rose,9408.23999999998,38.832130132734584
Schug Cab Svgn,4523.18999999999,95.047963936956
Schug Chard Carneros,72715.58000000044,4.128826312051159
Schug Pnt Nr Carneros,64655.77999999995,80.3978339944533
Schug Sonoma Cnty Chard,1403.2200000000003,60.28562876811905
Schug Svgn Bl Sonoma Vly,8634.599999999939,92.66821856252746
Scoresby Rare,210802.31999999782,33.76790178049339
Scoresby Scotch,11.99,28.607172643869887
Scorpion Anejo Mexcal,359.91999999999996,44.43765281173594
Scorpion Silver,209.94,22.492140611603315
Scott Family Est Chard Arroy,2818.5899999999965,74.49611330487936
Scott Family Est Pnt Nr Arro,4270.21999999999,73.83647680915732
Screech Honey Rum,1337.0000000000007,84.81675392670158
Screech Rum,34942.8400000005,26.08013544405751
Screech Spiced Rum,1783.670000000001,95.41170732254285
Sea Hagg Amber Rum,8956.799999999957,30.568953197570174
Sea Hagg Blueberry Rum,12791.429999999922,17.590605585145234
Sea Hagg Poitin White Whisky,98.88999999999999,44.50399433714227
Sea Hagg Spiced Rum,9319.239999999945,48.93907657705962
Sea Pearl Svgn Bl,818.3700000000001,22.26499016337355
Sea Ridge Chard Cal,77.94,31.947652040030793
Sea Smoke Chard,1511.76,15.542149547547218
Sea Smoke Southing Pnt Nr,4679.279999999996,20.364244071737463
Seaglass Chard,57176.40000000031,30.293582666975226
Seaglass Pnt Nr,46972.98000000016,34.84498960891973
Seaglass Rsl,74203.46000000124,32.341470330361346
Seaglass Svgn Bl Snt Barbara,145958.240000005,34.7740011115521
Seagram's Red Berry Vodka,5349.399999999955,45.32097057613892
Seagrams 7 Crown,801560.1899999314,24.75264860239256
Seagrams 7 PET,599.4000000000001,20.020020020020034
Seagrams Extra Dry Gin,293826.1199999978,26.32343836568859
Seagrams Extra Smooth Vodka,229023.24999999502,27.038586693707572
Seagrams Twisted Lime Gin,203.88,20.0117716303708
Seagrams VO,1001443.0099998784,25.550407241513057
Seagrams VO Canadian Whiskey,35513.790000000525,35.363446143034196
Seagrams VO Gold,34714.29000000043,27.65924349885953
Sean Minor 4B Paso Cab Svgn,12752.71999999991,19.546575162003972
Sean Minor 4B Pinot Noir,26796.380000000245,31.052179436178022
Sean Minor Cab Svgn,38700.64000000031,34.63059008843334
Sean Minor Carneros Pnt Nr,32844.31000000033,28.833791910989383
Sean Minor Red Napa Vly,7808.089999999954,31.97286404229418
Sebastiani Cab Svgn Sonoma,35922.03000000035,44.41085317283069
Sebastiani Chard Sonoma,39102.43000000018,60.826475490142265
Sebastiani Merlot Sonoma,19.99,31.965982991495746
Sebastiani Pnt Nr Sonoma,9643.09999999994,30.07103524800079
Sebastiani Znfdl Sonoma Cnty,146533.32000000242,45.483109234132804
Secco-Bertani Verona,9939.589999999915,36.319304921027424
Secoli 13 Prosecco Valdobbia,3453.1199999999976,85.5464044110833
Secoli 14 Pnt Grigio Venezia,189.81,60.59217111848692
Segal's Cab Svgn Spcl Rsv Ga,5625.3199999999915,83.39187815093183
Segal's Fusion Chard/Colombd,2654.339999999998,16.373938530858837
Seghesio Arneis RRV,197.82000000000002,77.16105550500455
Seghesio Old Vine Znfdl,31398.160000000178,36.45856954675093
Seghesio Rockpile Znfdl,2963.2199999999975,35.06185838378516
Seghesio Znfdl Sonoma,148531.8500000038,37.67447857143259
Segura Viudas Brut RSV,29658.16000000022,35.143582744176236
Seifried Nelson Svgn Blanc,287.82000000000005,8.025849489264129
Selbach-Oster Riesling,1512.1100000000006,95.38128839833082
Sella & Mosca RSV Cannonau,50443.770000000106,38.40991662597782
Sella & Mosca Terre Rare,1633.9100000000005,27.584750690062492
Sella & Mosca Vermentino Ca,9020.969999999937,26.0981912144697
Senators Club,15433.919999999895,28.4533028550097
Senda 66 Tempranillo,5003.8599999999715,38.384567114187526
Sensi 18K Prosecco,66119.48000000019,32.98676880096485
Sensi Chianti DOCG,8666.769999999926,39.77756419058028
Sensi Dalcampo Chianti Rsva,12456.569999999901,24.173508437715423
Sensi Sangiovese/Cab Svgn T,11566.609999999935,34.32172434274133
Sensi Tuscano Bianco,269.64,33.377837116154865
Septima Malbec Mendoza,69163.1400000001,37.54118161783816
Sequin Delicately Moscato,17058.649999999758,30.653832513123003
Sequin Delicately Pnt Grigio,26327.050000000472,30.036217502532235
Sequin Delicately Rose,2041.080000000001,26.072471436690414
Sequinot-Bordet Chablis Four,7233.729999999979,4.813422674055805
Sequoia Grove Cab Svgn,65067.49999999995,13.638606062934594
Seratina Primitivo,1486.5900000000008,73.01206116010468
Serbal Chardonnay,389.70000000000005,39.168591224018485
Serpent's Bite Cider Whiskey,67488.64999999912,29.620764883341945
Sette Ponti Crognolo Toscan,139.93,71.61437861788038
Seven Daughters Moscato 4 Pk,4691.869999999981,24.199945863802384
Seven Daughters Moscato IGT,2022.160000000001,27.98393796732212
Seven Deadly Zins Lodi Znfdl,299.8,22.82188125416945
Seven Falls Cab Svgn,7550.129999999996,30.228088787875183
Seven Falls Chard,1022.0700000000003,7.270539199859136
Seven Falls Merlot,1725.4299999999998,25.928029534666692
Seven Hills Cab Svgn Columbi,2344.9799999999987,22.445820433436484
Sextant Znfdl,1144.5300000000002,33.33333333333335
Shady Fruit Real Ruby Red Gr,16110.599999999748,63.6506090383445
Shady Fruit Valencia Orange,15269.619999999712,60.51142466328184
Shafer Hillside Cab Svgn,13126.57,63.6555106875419
Shafer Hillside Cab Svgn 06,779.98,66.66709402805199
Shafer Merlot Napa,18924.619999999988,81.95842241482258
Shafer One Pnt Five Cab Svgn,30101.300000000065,73.4245697029697
Shafer Red Shoulder Chard,16168.88999999997,51.87424739731662
Shafer Relentless Syrah,15220.229999999983,82.96352946046149
Shane Judge Vyd Syrah Bennet,1074.75,45.58734589439405
Shane The Unknown Syrah No C,1559.6100000000001,63.60628618693135
Shannon Ridge 09 Cab Svgn,575.6400000000001,58.0571190327288
Shannon Ridge Chard HE Lake,335.79,59.81416957026714
Shardana Valli Di Porto Pino,2324.0699999999983,72.04301075268815
Sharpe Hill Ballet of Angel,32811.33000000055,36.20846823338277
Shatter Grenache VdP Catalan,5457.269999999983,78.57573475382372
Shaya Verdejo Old Vines Whit,2616.099999999996,28.84981460953318
Sheep Dip Scotch,39858.68000000027,29.758235847248855
Sheffield Cream Sherry,48960.99000000003,30.989753270919785
Sheffield Marsala Silver Lne,7982.8899999999785,35.354113610484184
Sheffield Tawny Port,14355.629999999845,32.808591472473836
Sheffield Very Dry Sherry,20499.48000000004,31.56489823156451
Shellback Spiced Rum,6247.299999999973,70.71438861588193
Shelton Wild Thing Znfdl,28621.500000000346,30.235347553413604
Sho Chiku Bai Takara Sake,47773.0000000019,29.87727040598844
Shooting Star 12 Barbera Cnt,11225.949999999888,34.9513404210773
Shooting Star Chard Lake Cny,344.77,28.938132668155582
Shooting Star Znfdl Lake Cty,794.4700000000003,8.758039951162456
Sidebar Svgn Bl,1943.1900000000005,93.54463536761716
Siduri Pnt Nr 13 Clos Pepe,7631.389999999987,27.564965229139005
Siduri Pnt Nr RRV,1104.6100000000001,18.378432206842252
Siduri Pnt Nr Sonoma Cst,43930.15000000002,70.20397153207992
Siduri Pnt Nr Williamette Vy,28408.190000000217,14.696571657680908
Siegel Reserve Cab Svgn,2529.810000000001,50.5377874227709
Sierra Cantabria 14 Rose Rio,181.86,40.87759815242495
Sierra Cantabria Crianza,3036.1800000000003,77.32841926368003
Sierra Cantabria Rioja Tint,8327.059999999945,37.00825981799054
Sierra Cantabria Unica Rsv 0,6008.6599999999835,31.75849523853885
Signo 11 Bobal de Manchuela,6019.139999999984,85.10833773595562
Signorello's Cab Svgn Napa,1083.86,73.46243979849795
Sileni Nano Pnt Nr,75.80999999999999,14.523149980213681
Sileni Sauvignon Blanc,22061.6500000001,31.1576423340962
Silo Whiskey,354.42,71.68613509395632
Silver Mtn Hard Cider,342.5100000000002,77.46635134740593
Silver Oak Cab Svgn Alex Vly,229163.5300000007,34.15562240641014
Silver Oak Cab Svgn Napa,188877.73000000187,44.63782998662723
Silver Oak Cab Svgn Napa Vly,6599.699999999999,79.59225419337241
Silver Palm 12 Chard No Cst,913.3700000000001,38.66779070913211
Silver Palm Nth Cst Cab Svgn,90401.93999999952,32.40480237481568
Silver Root Marley Rum,764.4900000000002,81.66882496827952
Silverado Cab Svgn Napa,173540.89000000036,41.50548611338819
Silverado Chard,42805.82000000016,54.47670433599946
Silverado GEO Cab Svg,437.94,35.059597205096594
Silverado Merlot Napa,36224.70000000022,37.68064331795747
Silverado Solo SLD Cab Svgn,13948.60999999999,58.62254375167129
Silverado Svgn Bl Napa,47609.98000000004,36.475713705403734
Simi Cab Svgn,262676.48999999947,39.5055872720089
Simi Cab Svgn Alexander Vly,367.98,34.20838089026578
Simi Chard,341002.6299999864,44.05310598337447
Simi Chard Sonoma Cty,5097.829999999971,2.4267188195755804
Simi Landslide Cab Svgn Alex,31656.670000000246,41.70151187727619
Simi Merlot,18060.519999999935,22.683178557427798
Simi Pnt Nr Sonoma Cnty,63531.36000000052,27.76447725973496
Simi Svgn Bl,136233.80000000208,45.62559364856646
Simonnet-Febvre Bourgogne Br,2323.4500000000007,29.139856678645998
Simple Life Chard,911.28,40.900711087700806
Simple Life Pnt Nr,15751.230000000016,10.283895289447239
Simply Naked Cab Svgn,895.1300000000005,80.09227709941574
Simply Naked Chard,21846.64000000011,35.581856065738464
Simply Naked Pnt Grigio,21551.299999999956,38.31402281996883
Simply Naked Undressed Red,523.3800000000001,34.73193473193474
Simply Naked Unoaked Svgn Bl,12525.949999999804,38.74444652900488
Sipsmith Gin,29589.86999999995,13.250289109353599
Sivas-Sonoma Cab Svgn,8326.169999999953,32.30681093467906
Six Hats Chenin Blanc,143.88,33.778148457047536
Six Hats Shiraz,4742.049999999967,49.49188642042965
Sixto Chardonnay,5974.33999999999,72.04846058309366
Skeleton Malbec,17372.569999999847,43.157805667209296
Skinnygirl Chard,152.84,8.924365349384987
Skinnygirl Cosmopolitan,66501.04999999986,27.105917876484924
Skinnygirl Cucumber Vodka,779.4800000000001,98.564427567096
Skinnygirl Grapefruit Marg,27534.380000000456,30.340904716214173
Skinnygirl Margarita,122034.44000000706,27.339126561325095
Skinnygirl Mojito RTD,15779.889999999748,67.56200455136198
Skinnygirl Pina Colada,3306.6299999999887,72.75473820778245
Skinnygirl Red Wine,10560.899999999896,39.82245831321129
Skinnygirl Rose Wine,15052.999999999805,36.98804225071335
Skinnygirl Sangria,27162.140000000465,42.66033530495123
Skinnygirl Spicy Lime RTD,44992.10000000022,31.77646742428174
Skinnygirl Sprklng Margarita,3302.449999999991,84.9866008569395
Skinnygirl Sweet'Arita,34970.24000000037,30.399047876137786
Skinnygirl Tangerine Vodka,2368.42,99.54484424215299
Skinnygirl Vodka,10058.929999999944,62.89466175825837
Skinnygirl W Peach Margarita,38890.72000000044,33.000571858788845
Skinnygirl Wh Cherry Vodka,8534.609999999962,67.54380106413753
Skinnygirl White Wine,23983.630000000212,38.66249604417741
Skol Vodka,11701.469999999936,28.33669615868752
Skyfall Cab Svgn,1367.2800000000002,5.50582177754375
Skyy Barcraft White Sangria,7817.4799999999395,71.04898253657167
Skyy Infusions Blood Orange,70998.39000000029,21.729351890937174
Skyy Infusions Blueberry,6501.329999999843,22.693048960749188
Skyy Infusions Citrus Vodka,121365.26000000534,25.65788595517693
Skyy Infusions Cranberry,22008.690000000213,19.256893527057596
Skyy Infusions Dragon Fruit,36431.13000000077,36.89531452908686
Skyy Infusions Georgia Peach,215.81999999999996,86.84088592345472
Skyy Infusions Grapefuit,4000.5899999999397,31.1976483468678
Skyy Infusions Pacific Blueb,51570.71999999953,46.191462907634
Skyy Infusions Pineapple,48872.19000000017,22.337836712453434
Skyy Infusions TX Grapefruit,46642.769999999895,35.16551439805157
Skyy Vodka,1746842.2699997777,23.30409714037084
Skyy Watermelon Fresca Vodka,9124.829999999683,42.755317085357376
Slingshot Cab Svgn,33055.820000000516,36.34149750331525
Sloane's Gin,7071.499999999972,81.49501520186658
Slow Press Cab Svgn,2848.0999999999967,15.122362276605338
Small Batch 1792,95005.77000000222,33.07774885672941
Smashberry Red,477.6,72.16499162479062
Smirnoff 80 Proof,2408193.7399997674,27.786739458707633
Smirnoff 80 Proof Traveler,427609.9599999361,30.920449093363246
Smirnoff Blue 100 Proof,74401.47000000057,30.886365551648954
Smirnoff Blue 100 Proof Trav,101266.48000000225,20.21423080964403
Smirnoff Blueberry Vodka,270041.5600000135,24.931138892023142
Smirnoff Cherry Vodka,92908.61000000412,22.893079491015392
Smirnoff Cinn Sugar Twist,233.82000000000002,2.6943802925327223
Smirnoff Citrus Vodka,312446.6000000128,28.91102455245631
Smirnoff Coconut,402.6900000000001,9.260224986962706
Smirnoff Cranberry Vodka,81002.94000000127,28.905395285653228
Smirnoff Fluffed Marshmallow,554.6300000000001,61.39227953770984
Smirnoff Green Apple Vodka,241949.90000001073,27.737724426333195
Smirnoff Kissed Caramel,252290.9200000037,25.94067889009133
Smirnoff Light Lemon Sorbet,20503.050000000127,65.86922433491624
Smirnoff Light Strawberry,5.9399999999999995,50.16835016835016
Smirnoff Lime Vodka,416.08000000000004,68.15996923668524
Smirnoff Mango Vodka,467.64000000000016,23.094688221709035
Smirnoff Orange Vodka,348879.82000000967,37.662859372283066
Smirnoff Peppermint Twist,58684.090000000484,59.27732406180654
Smirnoff Pineapple,159.39000000000001,6.895037329819943
Smirnoff Pomegrante,782.46,33.86243386243387
Smirnoff Pomegrante Vodka,155.88,25.943033102386448
Smirnoff Raspberry Vodka,879557.3999999497,27.08896906107851
Smirnoff Red White & Berry,74398.34000000049,27.042243146823235
Smirnoff Root Beer Float,536.5600000000002,43.86461905471897
Smirnoff Ruby Red Grapefruit,83019.5600000029,49.742389784795144
Smirnoff Sorbet Mango/Pasion,27633.959999999024,66.46309157106207
Smirnoff Sorbet Pine/Coconut,58292.82999999972,27.518485849793354
Smirnoff Sorbet Rasp/Pomegra,149716.90000000657,27.528972236614905
Smirnoff Sourced Cran Apple,29118.10000000084,6.353779951304128
Smirnoff Sourced Cran/Apple,22090.860000000117,22.77032220565479
Smirnoff Sourced Pineapple,22059.18000000042,16.39154311266497
Smirnoff Sours Watermelon,145.52999999999997,56.95732838589981
Smirnoff Strawberry Vodka,175699.700000011,19.82057612683003
Smirnoff Traveler,2592041.349999925,19.43281151745337
Smirnoff Vanilla Vodka,452120.64000000793,30.09372107045999
Smirnoff Watermelon,105448.86000000288,22.152785720018446
Smirnoff Watermelon Vodka,163212.62999999896,30.149645894439058
Smirnoff Wh Peach Sorbet,346.50000000000034,75.6883116883117
Smirnoff Whipped Cream,75052.94000000042,27.445167348120936
Smith & Cross Jamacian Rum,22136.390000000123,30.87368807651154
Smith & Hook Cab Svgn,1439.84,56.897988665407276
Smith & Hook Lucia Cab Svgn,73005.35000000036,33.28395795650599
Smith & Sons Cab Svgn,137.94,31.491953023053497
Smoke Stack Svgn Bl,1034.6399999999999,32.35908141962421
Smoking Loon Cab Svgn,193019.74000000127,36.38149652465577
Smoking Loon Chard,176844.86000000153,34.73214884503842
Smoking Loon Malbec Carancho,21566.720000000183,43.94112781174013
Smoking Loon Merlot,106414.96000000135,37.10417219533922
Smoking Loon Pnt Grigio Cal,169510.57000000108,37.436644806280036
Smoking Loon Pnt Nr,143160.2100000031,34.029266931084564
Smoking Loon Red Loonatic,7823.57999999995,46.402030783860795
Smoking Loon Steelbird Chard,81768.2800000005,43.43672142791827
Smoking Loon Svgn Bl Cal,54758.680000000946,46.16979445085295
Smoking Loon Syrah,5998.009999999955,43.94890972172391
Smoking Loon Viognier Cal,6844.699999999964,60.0090581033498
Smoking Loon Znfdl Cal,14299.919999999966,48.59607606196384
Smoky Quartz Granite Cst Rum,11848.189999999928,25.575214442036685
Smugglers Notch Gin,1823.43,36.21690988960366
Smugglers Notch Vodka,44964.78000000011,20.044777267897334
Snake River Stampede Whisky,11697.619999999955,67.55263036412524
Snap Dragon Pnt Nr,1564.2600000000002,24.39108588086382
Snoqualmie Rsl Winemkrs Slct,2638.069999999999,34.17005613952626
Sobieski Cytron Vodka,1888.110000000001,23.349804831286367
Sobieski Espresso Vodka,2447.549999999998,25.43849972421399
Sobieski Orange Vodka,729.2700000000001,13.628697190341038
Sobieski Raspberry Vodka,1508.4900000000002,25.916645121943134
Sobieski Vanilla Vodka,669.3300000000003,0.47360793629451414
Sobieski Vodka,201777.13999999635,49.74712515356151
Sociando Mallet 12 Haut-Medo,2507.429999999999,97.6126950702512
Sogno di Sorrento Crema Lem,74619.62000000023,33.33097917142946
Sogno di Sorrento Lemoncell,36330.890000000414,25.97676522650628
Sokol Blosser Evolution Pnt,16640.669999999955,75.00184788232677
Sokol Blosser Evolution Red,5368.679999999977,35.07752371160105
Sokol Blosser Evolution Sprk,4551.969999999992,54.929843562237814
Sokol Blosser Evolution Whit,28087.640000000272,34.863876067908066
Sokol Blosser Pnt Gris,4951.139999999975,21.454048966500263
Sokol Blosser Rose of Pnt Nr,15381.899999999912,30.892152464909685
Solar de Randez Crianza,17.99,34.63035019455252
Solerno Blood Orange Liqueur,65968.28999999944,29.869578247366217
Soli White Blend,7878.139999999918,99.18356363304028
Solid Granite Vodka,11671.829999999933,1.8666310252970708
Solimar Vinho Verde Branco,2949.779999999993,1.1417800649537162
Sonoma Loeb Chard Sangiacomo,7816.59999999998,13.969756671698482
Sonoma-Cutrer Chard RRV,192403.31000000017,32.02109672645426
Sonoma-Cutrer Chard Sonoma,192344.3399999998,45.94246963544645
Sonoma-Cutrer Cutrer V Chard,55701.79000000008,33.034611634563824
Sonoma-Cutrer Pierres Chard,479.88,34.208552138034506
Sonoma-Cutrer Pnt Nr,28010.660000000218,24.27711449855228
Sorel Artisan Liqueur,1799.2800000000004,45.561002178649254
Sortilege Liqueur,34142.91999999994,36.71909881367482
Soter Vyds Mineral Springs P,4822.089999999994,38.45573185071196
Soter Vyds North Vly Pnt Nr,2729.219999999997,99.12172708685999
Soter Vyds Planet Oregon Pnt,1387.8200000000002,87.583404187863
Southern Comfort,1259836.6699999755,27.298499338604863
Southern Comfort & Egg Nog,2124.13,94.89296794452316
Southern Comfort 100 Proof,283406.2000000033,34.571956442789016
Southern Comfort Caramel,4446.6299999999765,83.22019147084416
Southern Comfort Cherry,8047.99999999996,80.25124974569326
Southern Comfort Lime,1106.0400000000004,96.20718961339554
Southern Right Svgn Bl,611.4900000000001,43.81428968584933
Souverain Cab Svgn N Cst,110650.75000000493,17.024710632330038
Souverain Chard N Cst,34157.70000000051,28.801763584785405
Souverain Svgn Bl No Coast,17868.239999999885,37.41185477696706
Spalletti Toscana Rosso Palz,59386.029999999875,38.73448014625651
Spellbound Cab Svgn Cal,181882.24999999796,44.34919845119435
Spellbound Chard,52498.58999999988,31.93661010705215
Spellbound Merlot,22967.76000000013,28.93508117465558
